"DATE","Botswana","Lesotho","Namibia","SouthAfrica","Swaziland"
2014,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2015,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2016,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2017,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2018,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2019,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2020,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2021,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2022,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2023,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2024,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2025,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2026,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2027,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2028,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2029,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2030,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2031,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2032,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2033,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2034,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2035,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2036,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2037,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2038,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2039,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2040,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2041,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
2042,0.986372370974422,0.992752318360847,0.991403669675065,0.99138934349914,0.976533609929765
